date,rcc,gcc,bcc,brt,night.filtered,spline.filtered,max.filtered
2017-03-10,0.390504462012955,0.354697601228327,0.25339163436911,189.612562737833,0.354697601228327,0.354697601228327,0.355902973840419
2017-03-11,0.38544539952389,0.354288206932195,0.260266393543915,194.163548449057,0.354288206932195,0.354288206932195,0.355814757706647
2017-03-12,0.346792617336139,0.351896110357603,0.301337537622054,167.688182182595,0.351896110357603,0.351896110357603,0.356871395168716
2017-03-13,0.362055742526218,0.355282106353514,0.281149098366327,169.795791310932,0.355282106353514,0.355282106353514,0.356936523736655
2017-03-14,0.37715403441139,0.354843113324696,0.26742567741636,211.394132081407,0.354843113324696,0.354843113324696,0.356453977378022
2017-03-15,0.378889903672952,0.355455567025081,0.265364409425663,176.7637591758,0.355455567025081,0.355455567025081,0.356165205817872
2017-03-16,0.385049913673358,0.354592954790658,0.259862808466283,192.823919990647,0.354592954790658,0.354592954790658,0.359853765089355
2017-03-17,0.372126149516893,0.359084312176031,0.268345919692092,152.734375043495,0.359084312176031,0.359084312176031,0.360196908330677
2017-03-18,0.381582151479075,0.356342783361631,0.260166391283886,186.515358416404,0.356342783361631,0.356342783361631,0.362077662087715
2017-03-19,0.377375527865897,0.361415484719141,0.260479722102602,153.076842188774,0.361415484719141,0.361415484719141,0.362278596399522
2017-03-20,0.383778974904137,0.359771221706225,0.255932104395371,154.38898291638,0.359771221706225,0.359771221706225,0.362077662087715
2017-03-21,0.355587026379158,0.352964172447889,0.292087889733869,184.421852947808,0.352964172447889,0.352964172447889,0.359989045103037
2017-03-22,0.3688653923638,0.353184144344098,0.278077544316363,180.846913423878,0.353184144344098,0.353184144344098,0.357586651040952
2017-03-23,0.365653394404356,0.35462291580619,0.278087654810826,171.053275311567,0.35462291580619,0.35462291580619,0.357783667082789
2017-03-24,0.380692279525526,0.355674705690111,0.263874419428472,163.185859873675,0.355674705690111,0.355674705690111,0.358350356856857
2017-03-25,0.383987326704432,0.356892723342622,0.259398650800487,179.954377799367,0.356892723342622,0.356892723342622,0.358350356856857
2017-03-26,0.389034962715921,0.353538913508095,0.256847519373033,219.171610765158,0.353538913508095,0.353538913508095,0.357195844322902
2017-03-27,0.378433176047608,0.352587401935439,0.269398818741719,194.539403395568,0.352587401935439,0.352587401935439,0.354167419794897
2017-03-28,0.372638053999601,0.35149446019688,0.275949727084846,221.632095325318,0.35149446019688,0.35149446019688,0.353591098766744
2017-03-29,0.374981326539917,0.35115290367917,0.273574593167728,229.586216327565,0.35115290367917,0.35115290367917,0.352281539680572
2017-03-30,0.376753630460562,0.350459458792675,0.272513897709076,226.040766716866,0.350459458792675,0.350459458792675,0.351985441955116
2017-03-31,0.364370929963434,0.348765156891102,0.285325646804102,223.272293330513,0.348765156891102,0.348765156891102,0.352123851961257
2017-04-01,0.362036448868924,0.350583750310673,0.287462708470398,221.341730158421,0.350583750310673,0.350583750310673,0.352665180446919
2017-04-02,0.365809205211487,0.351566218435267,0.283393289759422,221.936984491959,0.351566218435267,0.351566218435267,0.352878941061095
2017-04-03,0.369124732532154,0.351365196962079,0.27839978549989,233.282570086824,0.351365196962079,0.351365196962079,0.353438575236739
2017-04-04,0.363277943231172,0.35109908255071,0.284813961355155,212.38479134712,0.35109908255071,0.35109908255071,0.353481189942477
2017-04-05,0.359778413509929,0.351557525267767,0.288664061222304,206.216163325752,0.351557525267767,0.351557525267767,0.353481189942477
2017-04-06,0.364250600119898,0.351666229424955,0.284083170455147,220.625609284225,0.351666229424955,0.351666229424955,0.353525367647777
2017-04-07,0.37427074973485,0.352929070048104,0.272538150241348,212.865761219042,0.352929070048104,0.352929070048104,0.354063111147058
2017-04-08,0.376146585281502,0.353815410035179,0.270159444468084,206.809636085772,0.353815410035179,0.353815410035179,0.356359779374087
2017-04-09,0.377231377340286,0.356008987285227,0.266665150870726,192.931894480741,0.356008987285227,0.356008987285227,0.358076816954101
2017-04-10,0.374018423536012,0.357053101255285,0.267734248146891,172.668000991,0.357053101255285,0.357053101255285,0.362940957074035
2017-04-11,0.389175541002775,0.36113378875726,0.249183275438624,169.550711515924,0.36113378875726,0.36113378875726,0.364376097782133
2017-04-12,0.395840140825598,0.363184387751014,0.240975471423388,163.941187196054,0.363184387751014,0.363184387751014,0.368911299224326
2017-04-13,0.380078867311427,0.360909537648624,0.259011595039949,143.367822555277,0.360909537648624,0.360909537648624,0.380156280096461
2017-04-14,0.383416877517607,0.369432147539247,0.247157595724354,147.183307908795,0.369432147539247,0.369432147539247,0.384341860261918
2017-04-15,0.37603120809487,0.382760984915583,0.242391528541534,123.769077451125,0.382760984915583,0.382760984915583,0.387136090678711
2017-04-16,0.390083576126252,0.385182100835234,0.225597714108098,116.321796020967,0.385182100835234,0.385182100835234,0.387169901727349
2017-04-17,0.379659085396322,0.376325331021284,0.244787667493689,155.590190071625,0.376325331021284,0.376325331021284,0.387169901727349
2017-04-18,0.38287749206153,0.380599352232644,0.236261279944934,155.048997447339,0.380599352232644,0.380599352232644,0.383009025518967
2017-04-19,0.386195322905372,0.381561295762767,0.231416729631099,138.817980252371,0.381561295762767,0.381561295762767,0.383009025518967
2017-04-20,0.385462965577649,0.381537537003671,0.233648719663505,141.721002107267,0.381537537003671,0.381537537003671,0.383427287012939
2017-04-21,0.383468290628578,0.380017093014309,0.235977464120257,141.393524537,0.380017093014309,0.380017093014309,0.383427287012939
2017-04-22,0.382749046555149,0.380543735454715,0.236416924525958,140.536461015553,0.380543735454715,0.380543735454715,0.382500095655671
2017-04-23,0.380360779254962,0.380733238189503,0.238905982555535,139.212042741062,0.380733238189503,0.380733238189503,0.382492710088076
2017-04-24,0.381379877648432,0.381190440450669,0.237197175097094,141.657460478297,0.381190440450669,0.381190440450669,0.401373727982114
2017-04-25,0.35354970173663,0.398241170980677,0.243409564408561,138.039182090732,0.398241170980677,0.398241170980677,0.403045223800787
2017-04-26,0.371830358699453,0.395408012776903,0.2280970302441,98.4008220291566,0.395408012776903,0.395408012776903,0.403046121789982
2017-04-27,0.374987988233637,0.388930305903797,0.232694414530956,128.10358806123,0.388930305903797,0.39015327545718,0.406232752395837
2017-04-28,0.3849852344833,0.384189345983747,0.230554794257116,109.742915461553,0.384189345983747,0.385205540596801,0.40225435469492
2017-04-29,0.379083719787944,0.381536947893501,0.238239295531271,140.00958222101,0.381536947893501,0.38162329837939,0.403508060887509
2017-04-30,0.358529341551268,0.393178654683553,0.254670008650515,130.826120512314,0.393178654683553,0.393178654683553,0.401719478221522
2017-05-01,0.38039020231696,0.388134428555093,0.224921218385074,127.18682025315,0.388134428555093,0.389789321521256,0.401840976727515
2017-05-02,0.372262003414072,0.3900604804468,0.233381132895043,127.745284397592,0.3900604804468,0.3900604804468,0.401459293260319
